id,x,y,value,section,vertices
s7_3,36,84,2.4251163336581265,section1,"[[41.5, 84.0], [38.75, 88.76313972081441], [33.25, 88.76313972081441], [30.5, 84.0], [33.25, 79.23686027918559], [38.75, 79.23686027918558]]"
s7_4,48,84,2.6660272066441912,section1,"[[53.5, 84.0], [50.75, 88.76313972081441], [45.25, 88.76313972081441], [42.5, 84.0], [45.25, 79.23686027918559], [50.75, 79.23686027918558]]"
s7_5,60,84,2.8923264619220066,section1,"[[65.5, 84.0], [62.75, 88.76313972081441], [57.25, 88.76313972081441], [54.5, 84.0], [57.25, 79.23686027918559], [62.75, 79.23686027918558]]"
s7_6,72,84,3.10075929879017,section1,"[[77.5, 84.0], [74.75, 88.76313972081441], [69.25, 88.76313972081441], [66.5, 84.0], [69.25, 79.23686027918559], [74.75, 79.23686027918558]]"
s7_7,84,84,3.2883278843888193,section1,"[[89.5, 84.0], [86.75, 88.76313972081441], [81.25, 88.76313972081441], [78.5, 84.0], [81.25, 79.23686027918559], [86.75, 79.23686027918558]]"
s7_8,96,84,3.452334470715125,section1,"[[101.5, 84.0], [98.75, 88.76313972081441], [93.25, 88.76313972081441], [90.5, 84.0], [93.25, 79.23686027918559], [98.75, 79.23686027918558]]"
s7_9,108,84,3.5904201955998136,section1,"[[113.5, 84.0], [110.75, 88.76313972081441], [105.25, 88.76313972081441], [102.5, 84.0], [105.25, 79.23686027918559], [110.75, 79.23686027918558]]"
s7_10,120,84,3.7005990095808268,section1,"[[125.5, 84.0], [122.75, 88.76313972081441], [117.25, 88.76313972081441], [114.5, 84.0], [117.25, 79.23686027918559], [122.75, 79.23686027918558]]"
s7_11,132,84,3.7812862407131127,section1,"[[137.5, 84.0], [134.75, 88.76313972081441], [129.25, 88.76313972081441], [126.5, 84.0], [129.25, 79.23686027918559], [134.75, 79.23686027918558]]"
s7_12,144,84,3.8313213864746394,section1,"[[149.5, 84.0], [146.75, 88.76313972081441], [141.25, 88.76313972081441], [138.5, 84.0], [141.25, 79.23686027918559], [146.75, 79.23686027918558]]"
s7_13,156,84,3.8499848049588548,section1,"[[161.5, 84.0], [158.75, 88.76313972081441], [153.25, 88.76313972081441], [150.5, 84.0], [153.25, 79.23686027918559], [158.75, 79.23686027918558]]"
s7_14,168,84,3.8370080652886958,section1,"[[173.5, 84.0], [170.75, 88.76313972081441], [165.25, 88.76313972081441], [162.5, 84.0], [165.25, 79.23686027918559], [170.75, 79.23686027918558]]"
s7_15,180,84,3.792577808384958,section1,"[[185.5, 84.0], [182.75, 88.76313972081441], [177.25, 88.76313972081441], [174.5, 84.0], [177.25, 79.23686027918559], [182.75, 79.23686027918558]]"
s7_16,192,84,3.717333062560644,section1,"[[197.5, 84.0], [194.75, 88.76313972081441], [189.25, 88.76313972081441], [186.5, 84.0], [189.25, 79.23686027918559], [194.75, 79.23686027918558]]"
s7_17,204,84,3.612356052550364,section1,"[[209.5, 84.0], [206.75, 88.76313972081441], [201.25, 88.76313972081441], [198.5, 84.0], [201.25, 79.23686027918559], [206.75, 79.23686027918558]]"
s7_18,216,84,3.479156634166032,section1,"[[221.5, 84.0], [218.75, 88.76313972081441], [213.25, 88.76313972081441], [210.5, 84.0], [213.25, 79.23686027918559], [218.75, 79.23686027918558]]"
s7_19,228,84,3.319650578450957,section1,"[[233.5, 84.0], [230.75, 88.76313972081441], [225.25, 88.76313972081441], [222.5, 84.0], [225.25, 79.23686027918559], [230.75, 79.23686027918558]]"
s7_20,240,84,3.136132017665461,section1,"[[245.5, 84.0], [242.75, 88.76313972081441], [237.25, 88.76313972081441], [234.5, 84.0], [237.25, 79.23686027918559], [242.75, 79.23686027918558]]"
s7_21,252,84,2.931240449405909,section1,"[[257.5, 84.0], [254.75, 88.76313972081441], [249.25, 88.76313972081441], [246.5, 84.0], [249.25, 79.23686027918559], [254.75, 79.23686027918558]]"
s7_22,264,84,2.707922773427955,section1,"[[269.5, 84.0], [266.75, 88.76313972081441], [261.25, 88.76313972081441], [258.5, 84.0], [261.25, 79.23686027918559], [266.75, 79.23686027918558]]"
s7_23,276,84,2.4693909071880515,section1,"[[281.5, 84.0], [278.75, 88.76313972081441], [273.25, 88.76313972081441], [270.5, 84.0], [273.25, 79.23686027918559], [278.75, 79.23686027918558]]"
s7_24,288,84,2.219075589707373,section1,"[[293.5, 84.0], [290.75, 88.76313972081441], [285.25, 88.76313972081441], [282.5, 84.0], [285.25, 79.23686027918559], [290.75, 79.23686027918558]]"
s7_25,300,84,1.9605770381846366,section1,"[[305.5, 84.0], [302.75, 88.76313972081441], [297.25, 88.76313972081441], [294.5, 84.0], [297.25, 79.23686027918559], [302.75, 79.23686027918558]]"
s7_26,312,84,1.6976131670503398,section1,"[[317.5, 84.0], [314.75, 88.76313972081441], [309.25, 88.76313972081441], [306.5, 84.0], [309.25, 79.23686027918559], [314.75, 79.23686027918558]]"
s7_27,324,84,1.4339661142136897,section1,"[[329.5, 84.0], [326.75, 88.76313972081441], [321.25, 88.76313972081441], [318.5, 84.0], [321.25, 79.23686027918559], [326.75, 79.23686027918558]]"
s7_28,336,84,1.1734278436006935,section1,"[[341.5, 84.0], [338.75, 88.76313972081441], [333.25, 88.76313972081441], [330.5, 84.0], [333.25, 79.23686027918559], [338.75, 79.23686027918558]]"
s7_29,348,84,0.919745606367314,section1,"[[353.5, 84.0], [350.75, 88.76313972081441], [345.25, 88.76313972081441], [342.5, 84.0], [345.25, 79.23686027918559], [350.75, 79.23686027918558]]"
s7_30,360,84,0.6765680452042533,section1,"[[365.5, 84.0], [362.75, 88.76313972081441], [357.25, 88.76313972081441], [354.5, 84.0], [357.25, 79.23686027918559], [362.75, 79.23686027918558]]"
s7_31,372,84,0.44739271690049703,section1,"[[377.5, 84.0], [374.75, 88.76313972081441], [369.25, 88.76313972081441], [366.5, 84.0], [369.25, 79.23686027918559], [374.75, 79.23686027918558]]"
s7_32,384,84,0.2355157879343293,section1,"[[389.5, 84.0], [386.75, 88.76313972081441], [381.25, 88.76313972081441], [378.5, 84.0], [381.25, 79.23686027918559], [386.75, 79.23686027918558]]"
s7_33,396,84,0.0439846266064699,section1,"[[401.5, 84.0], [398.75, 88.76313972081441], [393.25, 88.76313972081441], [390.5, 84.0], [393.25, 79.23686027918559], [398.75, 79.23686027918558]]"
s8_2,24,96,1.8829450046496958,section1,"[[29.5, 96.0], [26.75, 100.76313972081441], [21.25, 100.76313972081441], [18.5, 96.0], [21.249999999999996, 91.23686027918559], [26.749999999999996, 91.23686027918558]]"
s8_3,36,96,2.135002539715197,section1,"[[41.5, 96.0], [38.75, 100.76313972081441], [33.25, 100.76313972081441], [30.5, 96.0], [33.25, 91.23686027918559], [38.75, 91.23686027918558]]"
s8_4,48,96,2.375913412701262,section1,"[[53.5, 96.0], [50.75, 100.76313972081441], [45.25, 100.76313972081441], [42.5, 96.0], [45.25, 91.23686027918559], [50.75, 91.23686027918558]]"
s8_5,60,96,2.602212667979077,section1,"[[65.5, 96.0], [62.75, 100.76313972081441], [57.25, 100.76313972081441], [54.5, 96.0], [57.25, 91.23686027918559], [62.75, 91.23686027918558]]"
s8_6,72,96,2.8106455048472405,section1,"[[77.5, 96.0], [74.75, 100.76313972081441], [69.25, 100.76313972081441], [66.5, 96.0], [69.25, 91.23686027918559], [74.75, 91.23686027918558]]"
s8_7,84,96,2.99821409044589,section1,"[[89.5, 96.0], [86.75, 100.76313972081441], [81.25, 100.76313972081441], [78.5, 96.0], [81.25, 91.23686027918559], [86.75, 91.23686027918558]]"
s8_8,96,96,3.162220676772196,section1,"[[101.5, 96.0], [98.75, 100.76313972081441], [93.25, 100.76313972081441], [90.5, 96.0], [93.25, 91.23686027918559], [98.75, 91.23686027918558]]"
s8_9,108,96,3.3003064016568846,section1,"[[113.5, 96.0], [110.75, 100.76313972081441], [105.25, 100.76313972081441], [102.5, 96.0], [105.25, 91.23686027918559], [110.75, 91.23686027918558]]"
s8_10,120,96,3.4104852156378973,section1,"[[125.5, 96.0], [122.75, 100.76313972081441], [117.25, 100.76313972081441], [114.5, 96.0], [117.25, 91.23686027918559], [122.75, 91.23686027918558]]"
s8_11,132,96,3.4911724467701832,section1,"[[137.5, 96.0], [134.75, 100.76313972081441], [129.25, 100.76313972081441], [126.5, 96.0], [129.25, 91.23686027918559], [134.75, 91.23686027918558]]"
s8_12,144,96,3.54120759253171,section1,"[[149.5, 96.0], [146.75, 100.76313972081441], [141.25, 100.76313972081441], [138.5, 96.0], [141.25, 91.23686027918559], [146.75, 91.23686027918558]]"
s8_13,156,96,3.5598710110159253,section1,"[[161.5, 96.0], [158.75, 100.76313972081441], [153.25, 100.76313972081441], [150.5, 96.0], [153.25, 91.23686027918559], [158.75, 91.23686027918558]]"
s8_14,168,96,3.5468942713457663,section1,"[[173.5, 96.0], [170.75, 100.76313972081441], [165.25, 100.76313972081441], [162.5, 96.0], [165.25, 91.23686027918559], [170.75, 91.23686027918558]]"
s8_15,180,96,3.5024640144420287,section1,"[[185.5, 96.0], [182.75, 100.76313972081441], [177.25, 100.76313972081441], [174.5, 96.0], [177.25, 91.23686027918559], [182.75, 91.23686027918558]]"
s8_16,192,96,3.4272192686177148,section1,"[[197.5, 96.0], [194.75, 100.76313972081441], [189.25, 100.76313972081441], [186.5, 96.0], [189.25, 91.23686027918559], [194.75, 91.23686027918558]]"
s8_17,204,96,3.322242258607435,section1,"[[209.5, 96.0], [206.75, 100.76313972081441], [201.25, 100.76313972081441], [198.5, 96.0], [201.25, 91.23686027918559], [206.75, 91.23686027918558]]"
s8_18,216,96,3.1890428402231024,section1,"[[221.5, 96.0], [218.75, 100.76313972081441], [213.25, 100.76313972081441], [210.5, 96.0], [213.25, 91.23686027918559], [218.75, 91.23686027918558]]"
s8_19,228,96,3.0295367845080277,section1,"[[233.5, 96.0], [230.75, 100.76313972081441], [225.25, 100.76313972081441], [222.5, 96.0], [225.25, 91.23686027918559], [230.75, 91.23686027918558]]"
s8_20,240,96,2.846018223722532,section1,"[[245.5, 96.0], [242.75, 100.76313972081441], [237.25, 100.76313972081441], [234.5, 96.0], [237.25, 91.23686027918559], [242.75, 91.23686027918558]]"
s8_21,252,96,2.6411266554629798,section1,"[[257.5, 96.0], [254.75, 100.76313972081441], [249.25, 100.76313972081441], [246.5, 96.0], [249.25, 91.23686027918559], [254.75, 91.23686027918558]]"
s8_22,264,96,2.4178089794850255,section1,"[[269.5, 96.0], [266.75, 100.76313972081441], [261.25, 100.76313972081441], [258.5, 96.0], [261.25, 91.23686027918559], [266.75, 91.23686027918558]]"
s8_23,276,96,2.1792771132451225,section1,"[[281.5, 96.0], [278.75, 100.76313972081441], [273.25, 100.76313972081441], [270.5, 96.0], [273.25, 91.23686027918559], [278.75, 91.23686027918558]]"
s8_24,288,96,1.9289617957644436,section1,"[[293.5, 96.0], [290.75, 100.76313972081441], [285.25, 100.76313972081441], [282.5, 96.0], [285.25, 91.23686027918559], [290.75, 91.23686027918558]]"
s8_25,300,96,1.6704632442417073,section1,"[[305.5, 96.0], [302.75, 100.76313972081441], [297.25, 100.76313972081441], [294.5, 96.0], [297.25, 91.23686027918559], [302.75, 91.23686027918558]]"
s8_26,312,96,1.4074993731074106,section1,"[[317.5, 96.0], [314.75, 100.76313972081441], [309.25, 100.76313972081441], [306.5, 96.0], [309.25, 91.23686027918559], [314.75, 91.23686027918558]]"
s8_27,324,96,1.1438523202707604,section1,"[[329.5, 96.0], [326.75, 100.76313972081441], [321.25, 100.76313972081441], [318.5, 96.0], [321.25, 91.23686027918559], [326.75, 91.23686027918558]]"
s8_28,336,96,0.8833140496577643,section1,"[[341.5, 96.0], [338.75, 100.76313972081441], [333.25, 100.76313972081441], [330.5, 96.0], [333.25, 91.23686027918559], [338.75, 91.23686027918558]]"
s8_29,348,96,0.6296318124243847,section1,"[[353.5, 96.0], [350.75, 100.76313972081441], [345.25, 100.76313972081441], [342.5, 96.0], [345.25, 91.23686027918559], [350.75, 91.23686027918558]]"
s8_30,360,96,0.38645425126132404,section1,"[[365.5, 96.0], [362.75, 100.76313972081441], [357.25, 100.76313972081441], [354.5, 96.0], [357.25, 91.23686027918559], [362.75, 91.23686027918558]]"
s8_31,372,96,0.15727892295756773,section1,"[[377.5, 96.0], [374.75, 100.76313972081441], [369.25, 100.76313972081441], [366.5, 96.0], [369.25, 91.23686027918559], [374.75, 91.23686027918558]]"
s8_32,384,96,-0.054598006008599986,section1,"[[389.5, 96.0], [386.75, 100.76313972081441], [381.25, 100.76313972081441], [378.5, 96.0], [381.25, 91.23686027918559], [386.75, 91.23686027918558]]"
s8_33,396,96,-0.2461291673364594,section1,"[[401.5, 96.0], [398.75, 100.76313972081441], [393.25, 100.76313972081441], [390.5, 96.0], [393.25, 91.23686027918559], [398.75, 91.23686027918558]]"
s8_34,408,96,-0.4145598203731298,section1,"[[413.5, 96.0], [410.75, 100.76313972081441], [405.25, 100.76313972081441], [402.5, 96.0], [405.25, 91.23686027918559], [410.75, 91.23686027918558]]"
s9_2,24,108,1.6380733194902017,section1,"[[29.5, 108.0], [26.75, 112.76313972081441], [21.25, 112.76313972081441], [18.5, 108.0], [21.249999999999996, 103.23686027918559], [26.749999999999996, 103.23686027918558]]"
s9_3,36,108,1.8901308545557032,section1,"[[41.5, 108.0], [38.75, 112.76313972081441], [33.25, 112.76313972081441], [30.5, 108.0], [33.25, 103.23686027918559], [38.75, 103.23686027918558]]"
s9_4,48,108,2.131041727541768,section1,"[[53.5, 108.0], [50.75, 112.76313972081441], [45.25, 112.76313972081441], [42.5, 108.0], [45.25, 103.23686027918559], [50.75, 103.23686027918558]]"
s9_5,60,108,2.3573409828195833,section1,"[[65.5, 108.0], [62.75, 112.76313972081441], [57.25, 112.76313972081441], [54.5, 108.0], [57.25, 103.23686027918559], [62.75, 103.23686027918558]]"
s9_6,72,108,2.5657738196877466,section1,"[[77.5, 108.0], [74.75, 112.76313972081441], [69.25, 112.76313972081441], [66.5, 108.0], [69.25, 103.23686027918559], [74.75, 103.23686027918558]]"
s9_7,84,108,2.753342405286396,section1,"[[89.5, 108.0], [86.75, 112.76313972081441], [81.25, 112.76313972081441], [78.5, 108.0], [81.25, 103.23686027918559], [86.75, 103.23686027918558]]"
s9_8,96,108,2.917348991612702,section1,"[[101.5, 108.0], [98.75, 112.76313972081441], [93.25, 112.76313972081441], [90.5, 108.0], [93.25, 103.23686027918559], [98.75, 103.23686027918558]]"
s9_9,108,108,3.0554347164973903,section1,"[[113.5, 108.0], [110.75, 112.76313972081441], [105.25, 112.76313972081441], [102.5, 108.0], [105.25, 103.23686027918559], [110.75, 103.23686027918558]]"
s9_10,120,108,3.1656135304784034,section1,"[[125.5, 108.0], [122.75, 112.76313972081441], [117.25, 112.76313972081441], [114.5, 108.0], [117.25, 103.23686027918559], [122.75, 103.23686027918558]]"
s9_11,132,108,3.2463007616106894,section1,"[[137.5, 108.0], [134.75, 112.76313972081441], [129.25, 112.76313972081441], [126.5, 108.0], [129.25, 103.23686027918559], [134.75, 103.23686027918558]]"
s9_12,144,108,3.296335907372216,section1,"[[149.5, 108.0], [146.75, 112.76313972081441], [141.25, 112.76313972081441], [138.5, 108.0], [141.25, 103.23686027918559], [146.75, 103.23686027918558]]"
s9_13,156,108,3.3149993258564314,section1,"[[161.5, 108.0], [158.75, 112.76313972081441], [153.25, 112.76313972081441], [150.5, 108.0], [153.25, 103.23686027918559], [158.75, 103.23686027918558]]"
s9_14,168,108,3.3020225861862724,section1,"[[173.5, 108.0], [170.75, 112.76313972081441], [165.25, 112.76313972081441], [162.5, 108.0], [165.25, 103.23686027918559], [170.75, 103.23686027918558]]"
s9_15,180,108,3.257592329282535,section1,"[[185.5, 108.0], [182.75, 112.76313972081441], [177.25, 112.76313972081441], [174.5, 108.0], [177.25, 103.23686027918559], [182.75, 103.23686027918558]]"
s9_16,192,108,3.182347583458221,section1,"[[197.5, 108.0], [194.75, 112.76313972081441], [189.25, 112.76313972081441], [186.5, 108.0], [189.25, 103.23686027918559], [194.75, 103.23686027918558]]"
s9_17,204,108,3.077370573447941,section1,"[[209.5, 108.0], [206.75, 112.76313972081441], [201.25, 112.76313972081441], [198.5, 108.0], [201.25, 103.23686027918559], [206.75, 103.23686027918558]]"
s9_18,216,108,2.9441711550636085,section1,"[[221.5, 108.0], [218.75, 112.76313972081441], [213.25, 112.76313972081441], [210.5, 108.0], [213.25, 103.23686027918559], [218.75, 103.23686027918558]]"
s9_19,228,108,2.784665099348534,section1,"[[233.5, 108.0], [230.75, 112.76313972081441], [225.25, 112.76313972081441], [222.5, 108.0], [225.25, 103.23686027918559], [230.75, 103.23686027918558]]"
s9_20,240,108,2.6011465385630377,section1,"[[245.5, 108.0], [242.75, 112.76313972081441], [237.25, 112.76313972081441], [234.5, 108.0], [237.25, 103.23686027918559], [242.75, 103.23686027918558]]"
s9_21,252,108,2.396254970303486,section1,"[[257.5, 108.0], [254.75, 112.76313972081441], [249.25, 112.76313972081441], [246.5, 108.0], [249.25, 103.23686027918559], [254.75, 103.23686027918558]]"
s9_22,264,108,2.1729372943255316,section1,"[[269.5, 108.0], [266.75, 112.76313972081441], [261.25, 112.76313972081441], [258.5, 108.0], [261.25, 103.23686027918559], [266.75, 103.23686027918558]]"
s9_23,276,108,1.9344054280856282,section1,"[[281.5, 108.0], [278.75, 112.76313972081441], [273.25, 112.76313972081441], [270.5, 108.0], [273.25, 103.23686027918559], [278.75, 103.23686027918558]]"
s9_24,288,108,1.6840901106049495,section1,"[[293.5, 108.0], [290.75, 112.76313972081441], [285.25, 112.76313972081441], [282.5, 108.0], [285.25, 103.23686027918559], [290.75, 103.23686027918558]]"
s9_25,300,108,1.4255915590822132,section1,"[[305.5, 108.0], [302.75, 112.76313972081441], [297.25, 112.76313972081441], [294.5, 108.0], [297.25, 103.23686027918559], [302.75, 103.23686027918558]]"
s9_26,312,108,1.1626276879479165,section1,"[[317.5, 108.0], [314.75, 112.76313972081441], [309.25, 112.76313972081441], [306.5, 108.0], [309.25, 103.23686027918559], [314.75, 103.23686027918558]]"
s9_27,324,108,0.8989806351112664,section1,"[[329.5, 108.0], [326.75, 112.76313972081441], [321.25, 112.76313972081441], [318.5, 108.0], [321.25, 103.23686027918559], [326.75, 103.23686027918558]]"
s9_28,336,108,0.6384423644982702,section1,"[[341.5, 108.0], [338.75, 112.76313972081441], [333.25, 112.76313972081441], [330.5, 108.0], [333.25, 103.23686027918559], [338.75, 103.23686027918558]]"
s9_29,348,108,0.3847601272648906,section1,"[[353.5, 108.0], [350.75, 112.76313972081441], [345.25, 112.76313972081441], [342.5, 108.0], [345.25, 103.23686027918559], [350.75, 103.23686027918558]]"
s9_30,360,108,0.14158256610182995,section1,"[[365.5, 108.0], [362.75, 112.76313972081441], [357.25, 112.76313972081441], [354.5, 108.0], [357.25, 103.23686027918559], [362.75, 103.23686027918558]]"
s9_31,372,108,-0.08759276220192636,section1,"[[377.5, 108.0], [374.75, 112.76313972081441], [369.25, 112.76313972081441], [366.5, 108.0], [369.25, 103.23686027918559], [374.75, 103.23686027918558]]"
s9_32,384,108,-0.2994696911680941,section1,"[[389.5, 108.0], [386.75, 112.76313972081441], [381.25, 112.76313972081441], [378.5, 108.0], [381.25, 103.23686027918559], [386.75, 103.23686027918558]]"
s9_33,396,108,-0.4910008524959535,section1,"[[401.5, 108.0], [398.75, 112.76313972081441], [393.25, 112.76313972081441], [390.5, 108.0], [393.25, 103.23686027918559], [398.75, 103.23686027918558]]"
s9_34,408,108,-0.6594315055326239,section1,"[[413.5, 108.0], [410.75, 112.76313972081441], [405.25, 112.76313972081441], [402.5, 108.0], [405.25, 103.23686027918559], [410.75, 103.23686027918558]]"
s10_1,12,120,1.1961749741799728,section1,"[[17.5, 120.0], [14.75, 124.76313972081441], [9.250000000000002, 124.76313972081441], [6.5, 120.0], [9.249999999999996, 115.23686027918559], [14.749999999999996, 115.23686027918558]]"
s10_2,24,120,1.4557538962840466,section1,"[[29.5, 120.0], [26.75, 124.76313972081441], [21.25, 124.76313972081441], [18.5, 120.0], [21.249999999999996, 115.23686027918559], [26.749999999999996, 115.23686027918558]]"
s10_3,36,120,1.707811431349548,section1,"[[41.5, 120.0], [38.75, 124.76313972081441], [33.25, 124.76313972081441], [30.5, 120.0], [33.25, 115.23686027918559], [38.75, 115.23686027918558]]"
s10_4,48,120,1.9487223043356128,section1,"[[53.5, 120.0], [50.75, 124.76313972081441], [45.25, 124.76313972081441], [42.5, 120.0], [45.25, 115.23686027918559], [50.75, 115.23686027918558]]"
s10_5,60,120,2.175021559613428,section1,"[[65.5, 120.0], [62.75, 124.76313972081441], [57.25, 124.76313972081441], [54.5, 120.0], [57.25, 115.23686027918559], [62.75, 115.23686027918558]]"
s10_6,72,120,2.3834543964815915,section1,"[[77.5, 120.0], [74.75, 124.76313972081441], [69.25, 124.76313972081441], [66.5, 120.0], [69.25, 115.23686027918559], [74.75, 115.23686027918558]]"
s10_7,84,120,2.571022982080241,section1,"[[89.5, 120.0], [86.75, 124.76313972081441], [81.25, 124.76313972081441], [78.5, 120.0], [81.25, 115.23686027918559], [86.75, 115.23686027918558]]"
s10_8,96,120,2.7350295684065467,section1,"[[101.5, 120.0], [98.75, 124.76313972081441], [93.25, 124.76313972081441], [90.5, 120.0], [93.25, 115.23686027918559], [98.75, 115.23686027918558]]"
s10_9,108,120,2.873115293291235,section1,"[[113.5, 120.0], [110.75, 124.76313972081441], [105.25, 124.76313972081441], [102.5, 120.0], [105.25, 115.23686027918559], [110.75, 115.23686027918558]]"
s10_10,120,120,2.9832941072722483,section1,"[[125.5, 120.0], [122.75, 124.76313972081441], [117.25, 124.76313972081441], [114.5, 120.0], [117.25, 115.23686027918559], [122.75, 115.23686027918558]]"
s10_11,132,120,3.0639813384045342,section1,"[[137.5, 120.0], [134.75, 124.76313972081441], [129.25, 124.76313972081441], [126.5, 120.0], [129.25, 115.23686027918559], [134.75, 115.23686027918558]]"
s10_12,144,120,3.114016484166061,section1,"[[149.5, 120.0], [146.75, 124.76313972081441], [141.25, 124.76313972081441], [138.5, 120.0], [141.25, 115.23686027918559], [146.75, 115.23686027918558]]"
s10_13,156,120,3.1326799026502763,section1,"[[161.5, 120.0], [158.75, 124.76313972081441], [153.25, 124.76313972081441], [150.5, 120.0], [153.25, 115.23686027918559], [158.75, 115.23686027918558]]"
s10_14,168,120,3.1197031629801173,section1,"[[173.5, 120.0], [170.75, 124.76313972081441], [165.25, 124.76313972081441], [162.5, 120.0], [165.25, 115.23686027918559], [170.75, 115.23686027918558]]"
s10_15,180,120,3.0752729060763797,section1,"[[185.5, 120.0], [182.75, 124.76313972081441], [177.25, 124.76313972081441], [174.5, 120.0], [177.25, 115.23686027918559], [182.75, 115.23686027918558]]"
s10_16,192,120,3.0000281602520658,section1,"[[197.5, 120.0], [194.75, 124.76313972081441], [189.25, 124.76313972081441], [186.5, 120.0], [189.25, 115.23686027918559], [194.75, 115.23686027918558]]"
s10_17,204,120,2.8950511502417857,section1,"[[209.5, 120.0], [206.75, 124.76313972081441], [201.25, 124.76313972081441], [198.5, 120.0], [201.25, 115.23686027918559], [206.75, 115.23686027918558]]"
s10_18,216,120,2.7618517318574534,section1,"[[221.5, 120.0], [218.75, 124.76313972081441], [213.25, 124.76313972081441], [210.5, 120.0], [213.25, 115.23686027918559], [218.75, 115.23686027918558]]"
s10_19,228,120,2.6023456761423787,section1,"[[233.5, 120.0], [230.75, 124.76313972081441], [225.25, 124.76313972081441], [222.5, 120.0], [225.25, 115.23686027918559], [230.75, 115.23686027918558]]"
s10_20,240,120,2.4188271153568826,section1,"[[245.5, 120.0], [242.75, 124.76313972081441], [237.25, 124.76313972081441], [234.5, 120.0], [237.25, 115.23686027918559], [242.75, 115.23686027918558]]"
s10_21,252,120,2.2139355470973308,section1,"[[257.5, 120.0], [254.75, 124.76313972081441], [249.25, 124.76313972081441], [246.5, 120.0], [249.25, 115.23686027918559], [254.75, 115.23686027918558]]"
s10_22,264,120,1.9906178711193765,section1,"[[269.5, 120.0], [266.75, 124.76313972081441], [261.25, 124.76313972081441], [258.5, 120.0], [261.25, 115.23686027918559], [266.75, 115.23686027918558]]"
s10_23,276,120,1.752086004879473,section1,"[[281.5, 120.0], [278.75, 124.76313972081441], [273.25, 124.76313972081441], [270.5, 120.0], [273.25, 115.23686027918559], [278.75, 115.23686027918558]]"
s10_24,288,120,1.5017706873987944,section1,"[[293.5, 120.0], [290.75, 124.76313972081441], [285.25, 124.76313972081441], [282.5, 120.0], [285.25, 115.23686027918559], [290.75, 115.23686027918558]]"
s10_25,300,120,1.2432721358760581,section1,"[[305.5, 120.0], [302.75, 124.76313972081441], [297.25, 124.76313972081441], [294.5, 120.0], [297.25, 115.23686027918559], [302.75, 115.23686027918558]]"
s10_26,312,120,0.9803082647417614,section1,"[[317.5, 120.0], [314.75, 124.76313972081441], [309.25, 124.76313972081441], [306.5, 120.0], [309.25, 115.23686027918559], [314.75, 115.23686027918558]]"
s10_27,324,120,0.7166612119051112,section1,"[[329.5, 120.0], [326.75, 124.76313972081441], [321.25, 124.76313972081441], [318.5, 120.0], [321.25, 115.23686027918559], [326.75, 115.23686027918558]]"
s10_28,336,120,0.45612294129211506,section1,"[[341.5, 120.0], [338.75, 124.76313972081441], [333.25, 124.76313972081441], [330.5, 120.0], [333.25, 115.23686027918559], [338.75, 115.23686027918558]]"
s10_29,348,120,0.2024407040587355,section1,"[[353.5, 120.0], [350.75, 124.76313972081441], [345.25, 124.76313972081441], [342.5, 120.0], [345.25, 115.23686027918559], [350.75, 115.23686027918558]]"
s10_30,360,120,-0.040736857104325175,section1,"[[365.5, 120.0], [362.75, 124.76313972081441], [357.25, 124.76313972081441], [354.5, 120.0], [357.25, 115.23686027918559], [362.75, 115.23686027918558]]"
s10_31,372,120,-0.2699121854080815,section1,"[[377.5, 120.0], [374.75, 124.76313972081441], [369.25, 124.76313972081441], [366.5, 120.0], [369.25, 115.23686027918559], [374.75, 115.23686027918558]]"
s10_32,384,120,-0.4817891143742492,section1,"[[389.5, 120.0], [386.75, 124.76313972081441], [381.25, 124.76313972081441], [378.5, 120.0], [381.25, 115.23686027918559], [386.75, 115.23686027918558]]"
s10_33,396,120,-0.6733202757021086,section1,"[[401.5, 120.0], [398.75, 124.76313972081441], [393.25, 124.76313972081441], [390.5, 120.0], [393.25, 115.23686027918559], [398.75, 115.23686027918558]]"
s10_34,408,120,-0.841750928738779,section1,"[[413.5, 120.0], [410.75, 124.76313972081441], [405.25, 124.76313972081441], [402.5, 120.0], [405.25, 115.23686027918559], [410.75, 115.23686027918558]]"
s11_1,12,132,1.0892961023163177,section1,"[[17.5, 132.0], [14.75, 136.76313972081442], [9.250000000000002, 136.76313972081442], [6.5, 132.0], [9.249999999999996, 127.23686027918559], [14.749999999999996, 127.23686027918558]]"
s11_2,24,132,1.3488750244203915,section1,"[[29.5, 132.0], [26.75, 136.76313972081442], [21.25, 136.76313972081442], [18.5, 132.0], [21.249999999999996, 127.23686027918559], [26.749999999999996, 127.23686027918558]]"
s11_3,36,132,1.600932559485893,section1,"[[41.5, 132.0], [38.75, 136.76313972081442], [33.25, 136.76313972081442], [30.5, 132.0], [33.25, 127.23686027918559], [38.75, 127.23686027918558]]"
s11_4,48,132,1.8418434324719577,section1,"[[53.5, 132.0], [50.75, 136.76313972081442], [45.25, 136.76313972081442], [42.5, 132.0], [45.25, 127.23686027918559], [50.75, 127.23686027918558]]"
s11_5,60,132,2.068142687749773,section1,"[[65.5, 132.0], [62.75, 136.76313972081442], [57.25, 136.76313972081442], [54.5, 132.0], [57.25, 127.23686027918559], [62.75, 127.23686027918558]]"
