id,x,y
1344,452.8964548008475,942.6063070541915
1345,3767.6852627606045,2994.761531339156
1346,1872.7913289599567,2045.9271488902916
1347,1812.4162181253498,1897.84232908466
1348,2531.9162844032276,2432.8686275469163
1349,1511.63437113484,1742.5124924516176
1350,4265.72914169724,2963.792180263854
1351,4712.334173051179,2877.7982586008225
1352,3404.0127553104053,2869.2622129651236
1353,5488.075037520304,3378.258555367077
1354,9157.639915767135,4187.016106744172
1355,2080.3218008667595,2256.8376106304777
1356,3171.7061106976976,2461.2327196288215
1357,1549.426297224097,1764.1480979009345
1358,1675.5070515853238,1926.9511858890667
1359,4014.0554567682098,2940.654247502103
1360,5872.221734239936,3501.582116415538
1361,3364.3679114248534,2674.2107675841744
1362,4139.880238188018,3090.1003371455536
1363,1367.3499531939738,1651.0221820322304
1364,3883.603733284438,2608.087103711525
1365,1174.6336876454825,1555.0788688456214
1366,2131.6566297471127,2205.089541222094
1367,4124.116531274236,2775.6130642643184
1368,4059.8970149135453,2933.0387632766633
1369,2178.7907695304584,1792.7801250259965
1370,2715.217177018,2327.6208142187784
1371,1661.576693108483,1777.5385934019007
1372,3980.742337068099,2914.443874579135
1373,1738.127444297598,1744.7180788515184
1374,123.89712987240057,753.7410471676022
1375,3825.188911413341,2676.774493026939
1376,1911.6485543959955,1910.3551490598047
1377,3329.894792607678,2461.7304706187524
1378,2131.7214260877336,2120.6604102843526
1379,1239.2132802029416,1528.2522321758786
1380,1047.61904396663,1516.6011848427218
1381,7308.458694429681,3886.622552841105
1382,2351.6809483483003,2096.999303219781
1383,531.4037598660004,1002.8986845744712
1384,3212.118427049503,2553.355024492182
1385,6777.840248007801,3621.4622796386734
1386,3722.4895083088045,2813.7053397900536
1387,4987.18087089563,3136.618532271779
1388,2328.9806144962868,2149.0049133143525
1389,2460.5461582387843,2231.6271458044394
1390,1291.119705047156,1424.118638616831
1391,6487.824686484753,3653.176017862419
1392,1800.7577068272499,1914.0507077917061
1393,6412.736621983471,3604.067421516918
1394,7036.567496478106,3630.3040735605787
1395,3757.692170736696,2814.8403985488508
1396,5255.263326355687,3296.7782973762096
1397,3198.952901153404,2404.9431120986756
1398,2621.3195368095558,2208.461442709638
1399,3901.832710632656,2881.549235156072
1400,4243.538435905617,3053.3337570131616
1401,2068.685271251829,2147.290964609167
1402,2422.3145250620346,2252.7343291923366
1403,2521.112435721557,2101.595314588335
1404,2457.2243904967786,2181.112873059882
1405,5266.866320651081,3258.3414211438867
1406,4456.519787902068,3032.674827493952
1407,2427.176656329531,2029.976579960138
1408,3354.6435999114533,2809.4804933254236
1409,3252.1211220720547,2301.4475369458173
1410,2819.5436318308175,2270.706056597638
1411,7958.484628094497,3961.542224753468
1412,6813.101939547672,3764.6086817315127
1413,5133.783467049098,3290.490167715357
1414,2768.015231203146,2272.6532401958507
1415,5328.475582697816,3475.3519592615758
1416,2293.6933976935575,2233.24728876958
1417,980.0433613041798,1641.973782429189
1418,4201.452318436325,2879.50749276984
1419,3705.046732460379,2811.2817366034965
1420,3005.1594622331995,2483.2954065497356
1421,1884.5619296141817,2042.500545564664
1422,1728.5916683884286,1981.6643679783226
1423,2399.3115058601707,2178.851515508819
1424,4326.968719049865,2958.086908405486
1425,4855.303092248136,3084.024175709496
1426,4249.931675278366,2868.82282635464
1427,5588.685450554317,3423.4253119878326
1428,3924.580241138394,2981.61242030986
1429,3546.747077665341,2724.256942574414
1430,3335.1247302695456,2595.4407803738154
1431,6370.20625189978,3744.185865415751
1432,8678.811183261047,4342.841357766426
1433,4122.877542462321,3065.272684160145
1434,6274.052589954129,3731.7744175991097
1435,1413.4335033537338,1592.695985441071
1436,897.1504032997917,1362.1532025365996
1437,5633.885878462426,3410.2595989493466
1438,391.01615344621416,982.528392946015
1439,1175.9740048129624,1518.990380675387
1440,2667.6578790646045,2405.1838621771017
1441,1854.5421534228792,1964.8641233624671
1442,3586.009046811843,2856.221552643895
1443,2019.9196153924775,1687.8560768512873
1444,2766.3160959558454,2264.3281586409285
1445,5207.221953451438,3219.1284960436706
1446,1213.6007194917581,1284.2029043445787
1447,3899.7121175193893,2969.1602658555425
1448,1862.6196941142732,1823.0938582571985
1449,2018.2893095358365,2208.441440727036
1450,4964.716567925122,3422.090636576436
1451,4093.8955436513497,2720.212628743492
1452,7237.351901242537,3701.833692654927
1453,1827.0823300796303,1741.8884029266342
1454,9267.493689535102,4469.682701122569
1455,4599.516682479306,3034.60766119687
1456,3814.5227353400883,2779.271159684672
1457,672.6884443898529,914.0634970684772
1458,3725.8303960641015,2677.4219368945073
1459,2657.345660802445,2267.9117125172115
1460,3335.8691070255773,2736.7798824094
1461,4207.600727953805,3158.2615564928956
1462,784.7112852741158,1123.4002674261162
1463,2923.2756819897713,2288.280661438488
1464,1342.474603280583,1488.5187985697999
1465,4080.1650386736296,2821.0623632563356
1466,3434.0087214897144,2753.1499129793638
1467,3953.8715170736677,2510.780677791135
1468,3517.932110378478,2627.109889747911
1469,1107.1028568455538,1305.2383145376402
1470,1837.0088192013664,1828.7514935016063
1471,2064.5214437904974,2340.7857525582604
1472,3994.224603845896,2790.238926425815
1473,8050.058275493039,3914.6211241857877
1474,1944.074989002954,2110.477898033654
1475,4035.0347350113925,2873.4043377390817
1476,7888.379885419777,4001.477014987928
1477,5260.244758083448,3371.498610359669
1478,1076.7240870821106,1470.864092847689
1479,1524.9275858165515,1833.8650748243629
1480,3988.993925624764,2796.3673617462555
1481,3401.5541129338076,2743.1259406297236
1482,4085.2070658533034,2962.524268889924
1483,5395.539213643006,3166.375503645284
1484,3117.060193435918,2504.7064267951187
1485,5624.251531289666,3431.2540925811854
1486,4286.211840641949,2774.1217527099493
1487,6810.809372543861,3929.265225729561
1488,4185.23503964866,3032.5472538701288
1489,2588.100801871009,2427.8975477111144
1490,2074.8838395275716,1942.4877962050377
1491,2292.5399538266934,2137.324893937133
1492,3975.440443744176,2775.602707417237
1493,6359.571957909085,3600.12657082724
1494,2489.6837853322995,2285.787683085703
1495,2876.2750160853184,2689.7762784458487
1496,1896.2742794631843,2018.43643516898
1497,2606.222090287213,2113.6426608548463
1498,754.7423794972732,1147.8012476380466
1499,2402.215607092424,2299.01195077923
1500,198.01696428867527,709.8135059473815
1501,3770.316506544936,2669.9570398151695
1502,3062.2122561218885,2447.612211623875
1503,3411.6329180144785,2809.5094191176663
1504,5391.598621003306,3378.9103091363363
1505,4412.617786338114,3143.7120911906877
1506,1807.3696711145049,1741.3820735100692
1507,2033.2030978428895,1968.3476029954331
1508,3180.67973039895,2658.4100254150126
1509,3036.5460523926604,2254.258618745522
1510,1574.2646682007073,1825.0729760999666
1511,1437.287050996765,1712.9952840569576
1512,1988.3090239747414,2053.0212730581675
1513,10213.677972251427,4479.667921743135
1514,6098.544955853974,3512.5765036347316
1515,2139.176913785204,1960.7614129347146
1516,3316.573117689598,2746.1898409778896
1517,5690.577308888358,3506.821991303057
1518,2075.3385613988926,2078.1281183298956
1519,6096.846349960522,3539.2410506998417
1520,7725.2052116055065,4074.396321677324
1521,4768.842844972924,3063.927281550196
1522,412.10955196777235,992.7809243801195
1523,1757.5457950809753,1992.3192534901632
1524,2577.25562117173,2055.4919730813485
1525,3924.1866976949004,2868.344951830354
1526,2391.3220711137806,2319.56400480489
1527,1686.8967764610395,1919.3438849625895
1528,3598.2202897003526,2761.3184064755847
1529,5291.395715657311,3438.267222420094
1530,3841.039345669667,2999.8195356995975
1531,4305.826295863591,2962.00170754616
1532,6103.976322496872,3408.7506090062398
1533,2191.790951468815,2055.9544586565926
1534,4771.462862270519,3065.0310154292374
1535,4043.2688858340957,2925.727920255577
1536,1006.3260491112751,1602.2465314340795
1537,2614.0155980104378,2096.3715085799977
1538,2086.9352849866514,1833.5601320563494
1539,5302.747092131811,3295.253790693308
1540,4924.647219666985,3262.864791382792
1541,2486.172200654399,2355.9453378190765
1542,1849.0238783295385,1888.5914481587456
1543,4009.61627505231,2493.085227889701
1544,465.21883855323256,897.2260097516823
1545,2177.0705645043004,1982.4126977548267
1546,4087.133874816502,2897.331288042156
1547,2942.3793424058385,2536.0182612988942
1548,1616.1881800595884,1931.8561985953093
1549,4551.4475825468,3001.5935484539464
1550,1640.5982972933148,1550.1320218309033
1551,1584.3417023984387,2036.0667261789213
1552,3883.04863817067,2726.5791289114572
1553,6053.329139048645,3496.2392940211125
1554,7939.470811813191,4100.626263654853
1555,1187.0589904783828,1594.2280697300862
1556,1705.8343290100352,1802.1767320303932
1557,1894.5021287322952,1995.429968291341
1558,5005.689501881186,3199.5500342918062
1559,353.18762414132203,560.1366353091676
1560,4247.544175554655,3210.567646936396
1561,3752.809312646055,2900.3110667862575
1562,715.2766909743267,1287.4335561761695
1563,1398.181414437069,1689.0485593694978
1564,7341.981442242046,3768.8660553205805
1565,5872.1137356033705,3512.400867324258
1566,4555.031696755215,3003.3182570653235
1567,1538.841103517063,1649.6609875528645
1568,2545.070215104113,2353.0746487360643
1569,3946.4017553528793,2734.9049076622296
1570,3147.992001650093,2462.4372225106067
1571,1822.8452906387072,1735.2433189880417
1572,4947.532692104813,3082.95343411305
1573,1625.028934089568,1902.7007490092633
1574,3345.7141100656354,2507.3984991057423
1575,1884.622729100649,2045.5183658378653
1576,7609.153129830217,3724.4326833304226
1577,3212.0169883651365,2602.8921520016265
1578,1746.8321837012063,2049.5657401007866
1579,1112.4609379230424,1468.4728292741468
1580,3418.805439413319,2696.3850310173852
1581,6935.890452051126,3732.7364828085897
1582,2990.0671807181625,2626.227973964215
1583,3032.143271217008,2379.2794457170753
1584,2163.8357689619233,1776.6328870310017
1585,2251.499095065237,2014.853655723215
1586,3289.124542036604,2453.814071915238
1587,4765.440343500373,3326.338304614025
1588,1558.9018062376845,1974.0229713490767
1589,4753.404590360929,3023.1695606205535
1590,2725.533584725529,2385.6475402999854
1591,1181.5422534406064,1346.9131455075424
1592,4686.686735698631,2943.9620320505737
1593,4468.532874709208,2972.565327478062
1594,2774.2529628317543,2426.550974657367
1595,3564.433674176261,2437.176091089951
1596,7553.509154551752,4118.82041899255
1597,2165.267635234062,1848.016684524347
1598,2960.0498190861003,2552.6791969170786
1599,3452.9065375639666,2650.104892253645
1600,2677.9575087097264,2174.40955363744
1601,3193.2111994876173,2697.391950550928
1602,3124.2923419603358,2530.3491121794177
1603,2868.1602418479315,2481.4030956177785
1604,2095.9435278985857,2026.677282306608
1605,1766.6420449218526,1848.8008471514613
1606,4371.622166351596,3036.1956058308347
1607,933.0478856062999,1477.8078562693083
1608,9207.387158217736,4535.050499142844
1609,4335.121729764209,3116.778048244624
1610,1551.69349237848,1918.10271416579
1611,3987.606189404792,2981.678630601371
1612,3127.921182888428,2729.0576691834176
1613,4082.7120746080723,2816.4748987398943
1614,4495.935370570302,3064.1559690924696
1615,3401.1667838469675,2645.8570070788296
1616,2007.076826659997,1940.4534074883559
1617,3493.462151761248,2599.7690278797136
1618,1487.7847508265756,1791.9664418153286
1619,2620.8915641938984,2309.297931877725
1620,3068.9488169950637,2583.3006597905373
1621,2114.7491034413433,2193.3803782606205
1622,1981.6463241840338,1901.948812709371
1623,2888.2288119665905,2180.9680599822204
1624,4327.17664977934,3222.692603711856
1625,1371.683476002074,1676.7594958452785
1626,5256.662950029809,3359.4420302801504
1627,3210.897507313229,2786.428268553378
1628,1688.0720188335588,1865.651516327213
1629,5832.110799396469,3550.8893506422946
1630,3012.007755006864,2454.8508722711645
1631,3481.5495314502105,2633.516671651327
1632,1034.9196988506092,1616.2671675333531
1633,5439.16692394975,3311.634898576059
1634,6595.211060096952,3693.0188896638156
1635,907.3076348297251,1224.1066376999715
1636,5509.1188403620645,3462.3862378917233
1637,1593.99656891865,1945.6892902712566
1638,1144.8457368089196,1501.6964186865193
1639,573.6872700030722,1154.9994871252395
1640,2869.6478699422873,2372.142143917303
1641,3394.6802602425123,2446.2423903346394
1642,3109.9582577673286,2501.779945145983
1643,6158.188412581873,3421.7879235342784
1644,2454.0981881447956,2164.152708870448
1645,2945.3421413096994,2519.2855662328993
1646,2351.2901613916383,2144.0605899418724
1647,1363.499670616881,1788.466859806175
1648,1080.2664959949866,1232.5653973168548
1649,4178.656781351107,2713.4208933932905
1650,8041.49137782099,3851.4212446217734
1651,2607.9153696955827,2172.2662646129884
1652,3533.270872280281,2503.8766366413124
1653,5884.102479129613,3395.3577690581683
1654,5085.4987926719705,3252.82820914827
1655,6088.253991893005,3472.865063065718
1656,3035.170414512659,2426.7024627820056
1657,1374.8276645121841,1586.1903526671517
1658,5772.038261260501,3354.5315822619204
1659,5080.640411558371,3119.028805923652
1660,897.7108944152175,1307.0009164931503
1661,2166.968314001243,2039.8043292734799
1662,1305.618403173092,1588.2185047636237
1663,948.0011290784826,1308.3996334163112
1664,2700.627884821736,2349.332806381038
1665,2937.1186505104038,2563.8892620924257
1666,4222.259965486129,3100.8253976508913
1667,6036.6605726418275,3493.358555322311
1668,697.8595884191024,1176.6098306694134
1669,3616.14280036195,2785.671416932862
1670,3812.895000308742,2728.6985828127386
1671,6125.040141846028,3682.1352808914185
1672,3701.7788534044175,2804.8475849913375
1673,3644.7445418298958,2725.952255322888
1674,3973.914519317328,2814.927262452786
1675,679.4117047172351,1436.3322043369403
1676,7833.7711811331155,4052.2282459810367
1677,5780.761064898646,3307.7012167386833
1678,3746.518004096973,2975.9121282534225
1679,4777.464788403712,3137.0647716115604
1680,1872.8152059223276,2169.2843696113455
1681,5178.482720549441,3010.4791935874237
1682,1389.8924869054736,1742.58288043743
1683,1731.0165942718063,1777.7364603968842
1684,4144.71777932759,2860.027650677466
1685,2279.701242470647,2386.1933654388845
1686,1480.8469021619646,1717.2717060103064
1687,2548.4554501877756,2285.4455651629746
1688,1683.7739857023344,1744.1804174530778
1689,1161.1885478833258,1455.3193220823523
1690,1834.7100345370188,1713.375528383394
1691,2882.1332094381896,2491.6277359548008
1692,4754.782536707225,3098.6761932503982
1693,2535.5731250434887,1977.8361011335348
1694,5709.813351931298,3454.804426774771
1695,2899.1088479492473,2371.75460616695
1696,2400.270184387404,2090.757914731184
1697,7334.703353634419,3938.11390293747
1698,3463.9702429901345,2520.654643025742
1699,1823.276879546677,1903.0496147506942
1700,5633.280858738168,3410.950945947166
1701,3889.9458533287725,2848.1505297820763
1702,1032.6569711979923,1307.7887343566224
1703,1671.3065816962749,1805.2478566189643
1704,820.0150351571571,1251.31670933811
1705,3616.4937766798707,2948.5975864989714
1706,3804.8872613439485,2693.3179235518464
1707,3194.0379565540106,2834.9159004554176
1708,2876.062952996017,2543.1390018259585
1709,2722.5668614813203,2247.1934011037697
1710,4805.73036304808,3169.8553780601687
1711,14323.61745312958,5593.57781416157
1712,4740.499398407667,3097.0950302968026
1713,2586.024092509642,2160.7654604652344
1714,5923.943166269928,3586.0456905011433
1715,1968.852019793168,2099.853753027632
1716,4610.727838312348,3166.9129017711402
1717,7832.139951733844,3887.7544003489984
1718,1142.7685893300288,1549.8918249849805
1719,923.4218877896052,1355.903177880441
1720,1827.3321646211023,1949.5606489274442
1721,4229.939113184485,3017.3832057517475
1722,5876.249636956091,3523.4980275364524
1723,2743.393683184778,2280.4117604438566
1724,2535.429918901016,2124.639483050752
1725,3889.6593031416214,2736.0595285323143
1726,3507.0019251610124,2815.8984835950732
1727,1693.489730999619,1780.3199341713848
1728,1744.8672325846476,1968.5130757789912
1729,1786.2013390604934,1822.7719839333358
1730,5847.548797783956,3342.4839349786234
1731,1292.6492450563933,1677.2337531327264
1732,1463.9915642912124,1408.748152693434
1733,4157.883207058805,2801.5299175818927
1734,3543.6773785843466,2910.3732730327374
1735,5809.17110102,3348.3707412743274
1736,4097.138640374398,2845.6131571400515
1737,3719.039661041803,2588.0097655792847
1738,4573.3198284893815,2942.3349602357935
1739,987.6654890540682,1321.9627809944143
1740,3147.9447775273056,2577.3292034586657
1741,3366.535940449111,2565.4981975869277
1742,3248.5170533718133,2391.2864340040087
1743,2667.499266752053,2370.946842650592
1744,2471.2705181669426,2304.1231883188484
1745,4072.0225974742084,2828.920854724361
1746,8352.735817185698,3905.2961855768776
1747,2835.9386010782405,2532.7534826137767
1748,3760.4741055869868,3052.3624370553675
1749,1418.2300518022653,1760.7794050154234
1750,3181.6234116903843,2857.200924323967
1751,1849.7904695818133,2100.6849566154374
1752,1572.2552907037978,1861.362309597577
1753,1602.1737038167864,1933.9611397773485
1754,2880.6638444108025,2339.6458904564297
1755,3275.294986314867,2752.8537268950413
1756,2072.455329221101,2105.4437902729815
1757,10835.733366882743,4460.651748446444
1758,2316.398102898547,2110.83569985066
1759,3863.6109143197787,2778.5780292355357
1760,4763.173579163079,3134.3921130276844
1761,5849.476407245699,3387.7973913909445
1762,2463.4043489784326,2394.0066003157945
1763,3590.8231362352376,2689.277252845956
1764,4448.042441412692,3034.1386308664337
1765,7415.484272185683,3705.1576231555505
1766,3982.1087966059663,2815.8410547778803
1767,2993.6379801633466,2310.4792269397535
1768,3806.0810663391376,2683.399426394066
1769,6535.222457609106,3589.188636997384
1770,2682.926413707811,2180.223132730259
1771,2608.151673959274,2406.7050619145552
1772,2793.2716325023325,2399.263217205979
1773,4192.854926734177,3043.172156879424
1774,2323.401264470754,2127.347439317253
1775,2330.22389599069,2078.987435313211
1776,1176.4490077856115,1584.0292053422718
1777,3983.488150262161,2974.4939742396323
1778,4176.442194820724,2714.3323458988275
1779,820.9301106736727,1120.06643895992
1780,1762.2779182839047,2106.1690639267913
1781,2573.7154775437825,2204.008894643288
1782,5357.475973850416,3291.7029971887873
1783,2773.1823226758434,2266.505574886045
1784,1229.5190111202146,1573.9758799055307
1785,3564.4866633863694,2715.2291485294495
1786,3586.5661220401716,2995.10941377226
1787,1236.7669982991126,1479.238140200212
1788,2034.268675875603,1949.767944571345
1789,3390.668056675959,2619.8240337316356
1790,3402.0056490824504,2397.0265574214823
1791,3091.1900238883995,2444.969548144294
1792,3583.790162440277,2537.6068518685656
1793,620.2818545813489,1043.171609538106
1794,1874.8742645398938,1935.1114819131474
1795,845.1543416899154,1229.4116146002677
1796,1994.7161951591686,1933.1819073806607
1797,7470.062522607566,3572.8131905339364
1798,2653.843191176839,2423.636580942803
1799,3941.6755709008667,2713.302707978694
1800,3687.234334854993,2708.527667255622
1801,3953.397840932391,2989.9644181959347
1802,2502.667665644525,2207.4566288534124
1803,3577.7058600415294,2530.922818301797
1804,2867.566973272098,2518.1465060551955
1805,3124.165453016353,2612.660730187225
1806,6359.632003168606,3520.4468165917992
1807,4779.61974428349,3139.580940114638
1808,2253.032784783458,2112.9613668703105
1809,1138.8713659078344,1575.9949558935834
1810,991.6114667954168,1470.9852994922055
1811,3557.480650555631,2853.8540504072625
1812,4502.506127269384,3241.4664582894065
1813,5938.6346497505865,3401.7691234168706
1814,1312.7136555985633,1764.8089008136983
1815,2397.0045382383382,2231.74341437798
1816,2562.493486675324,2206.549103232127
1817,4687.890859752886,2922.0539159157593
1818,1320.9477504961656,1864.2657107139178
1819,2735.2518297502684,2431.1317407448755
1820,5639.389770257797,3177.6330913971956
1821,6631.4662525867025,3621.418671659187
1822,6661.080781240379,3664.8185393257622
1823,3820.166712050568,2750.2237633388604
1824,3771.322608025286,2863.263314552758
1825,704.2704985875539,1444.067388102122
1826,3315.26661695997,2688.230811476537
1827,914.9094032971814,1396.0048319753573
1828,1215.020792238883,1594.1287072971245
1829,3560.515308282634,2651.665924384638
1830,4836.657391099801,3280.533049154615
1831,4633.387409511416,3019.046920795251
1832,4242.34646449893,2715.570770767189
1833,3045.8761236025607,2240.4514915223344
1834,6068.141827539263,3460.755528417774
1835,1461.8090378462234,1770.3387168670306
1836,5955.239063427502,3601.2476829239413
1837,3322.5338292577394,2523.868863888085
1838,4265.347553482116,2685.2708811905427
1839,2869.247762667499,2333.727257326889
1840,1729.4119539501025,1962.313222503858
1841,520.7622255721517,964.6494349978191
1842,3643.3363306368556,2748.5628327110044
1843,7817.699158683349,4146.3154846917905
1844,1062.1010810885207,1283.6404774921643
1845,3582.226240696844,2786.3183349457913
1846,2749.414392918157,2403.668270901
1847,3107.6322058642427,2487.767361117904
1848,6145.897888680952,3489.507316932543
1849,2807.039559153122,2331.0516270158028
1850,2436.750458261979,2250.107645912316
1851,6505.998212102937,3593.9230453682576
1852,5737.635265371462,3580.021215557478
1853,5740.979587993086,3572.405934834091
1854,7210.449783068428,3885.9597541399216
1855,4375.054822376722,3092.2145360065037
1856,5560.511143156047,3508.206561759867
1857,5532.506243816249,3526.808383111008
1858,2147.95087030683,2301.887803996142
1859,2462.093853095248,2446.1010194388514
1860,4184.578574263167,2871.8700242648697
1861,1901.1450973635806,1902.0361352656514
1862,3407.9722945296803,2582.6497733066712
1863,3607.3963336427196,2693.5480756711245
1864,5632.176632090534,3420.430467509877
1865,1067.126003146624,1455.6129258416372
1866,5998.817966203444,3533.9778684371167
1867,5641.615466246184,3384.3281730046815
1868,678.1844882253844,929.0093234725963
1869,3701.875107922452,2821.184159532309
1870,3611.255011190391,2805.583619200892
1871,2654.6593641177637,2431.0713338635924
1872,5150.598907859896,3352.4388168482924
1873,1734.51624037491,1812.6658728959994
1874,3992.397253863417,2678.6966565745297
1875,2327.871340687893,2184.508798500182
1876,452.1512052768086,1098.1891846494427
1877,4846.549406968708,3040.52488767002
1878,4713.818106471315,3016.1736057579437
1879,2145.876538101149,2142.08335809757
1880,1610.769563055404,1696.4620306107986
1881,2688.7664137685692,2363.6623990764283
1882,1260.835619538588,1665.5969887823283
1883,5231.241768388158,3407.826426900282
1884,3721.5274037270715,2834.974643055219
1885,6402.490308582837,3710.976721938074
1886,2495.7767394200027,2238.582403864136
1887,3171.9115129598226,2280.6988804013045
1888,5081.06186038057,3088.903351391574
1889,2645.1641283383847,2449.1756886982093
1890,1862.6872265991788,2103.3571333966324
1891,7192.00161705581,3779.6073092816982
1892,889.5549020425293,1591.9800849504736
1893,2951.2442997013077,2350.346848507664
1894,2673.9546284478697,2314.380858261602
1895,6692.018732797553,3862.415537269323
1896,3943.7920191220906,2943.0712749602267
1897,4477.582083297884,3103.379853771099
1898,973.3066537908113,1383.5615097704792
1899,3910.85889157698,2844.7183236040646
1900,289.07943704762454,778.668898637153
1901,3011.536978860423,2670.5681820796335
1902,3456.825434493673,2601.143236921199
1903,1882.4478625844931,1916.5561377479266
1904,2842.6933435372284,2464.6515798359565
1905,4647.940509730132,3187.623544772301
1906,4002.281756653534,2948.9459846741224
1907,3280.2489260849816,2466.3687077886298
1908,1037.978047318647,1463.3307918929188
1909,3011.986098865594,2587.7439717095417
1910,3058.486292612002,2530.9100154539597
1911,843.5037329512074,1453.0122899822136
1912,4426.754516418783,2666.8773773670764
1913,3960.855708804211,2769.613291776713
1914,6225.946296070988,3515.959231332374
1915,1841.1952420377102,1761.7257207855075
1916,2169.6163128954313,2006.9376877221289
1917,754.6157695959591,1320.1299392541005
1918,6748.879102203638,3612.5099155625526
1919,2022.4976940903139,2102.9434416254967
1920,7107.318436501499,4094.401171550755
1921,5288.648777482282,3237.4921757525535
1922,4028.770240171672,2971.6967297240785
1923,1086.4104178977595,1564.698893624236
1924,2006.535287074003,1878.6537290434228
1925,3426.7855272888855,2703.9958913257783
1926,6163.25508310698,3704.8595807801316
1927,2161.4600899828797,2076.3862747287976
1928,2850.0374621624114,2422.5420060340916
1929,1650.8396623528433,1809.9107771152544
1930,8305.123785590093,4177.115290365018
1931,3695.9611183493816,2618.334183358001
1932,1706.8820368995537,1700.1234238992643
1933,2536.479051368019,2377.683014130246
1934,7332.56528288954,3540.1569508913526
1935,2881.402052219106,2678.2826575335826
1936,3191.776215324987,2565.8439827753477
1937,6548.010190742243,3558.669534830189
1938,2981.584415388622,2654.401682791812
1939,2847.895576515792,2618.388983759252
1940,1705.0387116497116,2206.870878423956
1941,1470.3868077980978,1844.3121177708558
1942,5392.6188713807815,3296.3525341529485
1943,2411.453382181361,2231.890782766786
1944,3269.2017618646,2461.099523435588
1945,2846.790553082344,2385.6496948155977
1946,2115.770106127612,2185.6309026096374
1947,3531.59516181708,2578.4941739427263
1948,2280.8310470685906,2236.1663526775087
1949,4544.403954955364,3132.5659753515824
1950,4844.749429208904,3258.2567271750645
1951,1523.2869720730207,1836.4931563141286
1952,1104.059889002774,1440.447014432098
1953,2219.309733353949,1941.210940326906
1954,1388.74280103909,1650.244699954432
1955,3046.109379242298,2540.7560154037133
1956,4633.706161912923,2977.9182909585206
1957,3470.3973609479563,2529.0208061237645
1958,3793.663984792137,2730.384924976169
1959,1415.4767858850937,1920.559442836818
1960,1194.1574652847914,1456.860701007775
1961,4197.907081237358,2975.2719261341867
1962,4889.613132871216,3041.130347121336
1963,1712.931296456687,2141.7786374655043
1964,9887.78786312458,4555.8264798288055
1965,2906.648421072083,2409.344345754185
1966,3821.8936312091146,2925.643846395589
1967,4809.351389866223,3258.089078342922
1968,1940.5391836393726,2109.756516945218
1969,1936.9991762445927,2144.767847228133
1970,2924.501945740045,2450.0220141823074
1971,2205.700054811236,2111.0326917596876
1972,1851.5610624570334,2092.0797482871894
1973,1477.2708196643373,1855.7468998857162
1974,2441.646074042871,2095.9934049286944
1975,4835.155615087433,2893.9711253578553
1976,1699.9653986661344,2029.3011793030498
1977,1967.0398081369497,2042.209511815808
1978,1588.025691130388,1773.2644251293118
1979,3750.427402141972,2962.463704650641
1980,1947.2957673290305,2023.451027749685
1981,1890.816953172891,1771.7103572843287
1982,4684.701637228173,3043.1860163186025
1983,2430.389550866168,2040.2841073465063
1984,3560.8155995460675,2874.195164729328
1985,2192.1958032052744,2190.9930752747505
1986,1752.5038461597471,1960.2666090660728
1987,2663.4835919676475,2213.676448970387
1988,4511.4388099628795,2899.521416275213
1989,1287.4450107037585,1552.3293061255165
1990,4014.7669202290595,2969.8132767973993
1991,3920.286685184118,2803.093611930189
1992,2526.3214362777458,2435.4200100442713
1993,2721.5034206074793,2271.1327712316324
1994,5070.769186254562,3569.6676578704078
1995,4370.136803177865,3062.2908379415358
1996,1610.7924771633504,1905.1609844954075
1997,5827.903375979304,3568.6787092135633
1998,1575.1183851125015,1768.303010269029
1999,4709.9677654943625,3160.0330206027656
2000,2889.115077226302,2418.3046338247173
2001,3061.023677291667,2431.7573052212038
2002,2468.8193267157194,2266.6653155807103
2003,1921.5844869622445,1664.103177797188
2004,6443.012106752431,3669.2590376799026
2005,2839.2613023305735,2306.8928071612736
2006,1252.5260164871484,1591.955447514252
2007,2758.9445355890566,2246.8390887298333
2008,3026.4958530623658,2600.232648834205
2009,2698.4004682393743,2174.511348750246
2010,1639.0003886744723,1824.6795062271342
2011,3757.0370101398785,2721.3822022477075
2012,2047.5597681854035,1929.5612999575847
2013,1789.91273591412,1906.1214262261449
2014,2200.3941137904685,2180.0947694448064
2015,2409.6006030337066,2382.83966224385
2016,2283.725952871669,2238.221675161068
2017,1421.102944149619,1701.8729885900832
2018,5567.3631174840175,3473.932152702026
2019,2466.498775029982,2440.501216189829
2020,1860.1583866448002,1746.3405327245584
2021,5558.726233918343,3294.931169234574
2022,4460.9465416395815,3105.9884756364704
2023,7712.225308652973,3804.0361870739603
2024,4058.4113814047796,2852.1553918301292
2025,4448.5056697410255,2890.1331657419723
2026,2922.967679944161,2371.7760534550475
2027,694.2224955432785,1240.3799172085455
2028,2370.383957120469,2258.0623980756736
2029,5301.798607418807,3320.5891025568553
2030,7614.64577791732,3856.7788267401925
2031,3834.4596469261087,2945.3695031020957
2032,767.7641435764983,1282.5729542868623
2033,5157.851231728698,3339.483587398791
2034,1300.2633940427334,1573.4122031365375
2035,4938.554684093352,3125.064616265033
2036,2707.105930141649,2198.4459145268174
2037,2278.8988714702514,2208.3933763026735
2038,3542.6488942189867,2589.428532960683
2039,2600.4910186471216,2169.757385264329
2040,3353.134182709047,2472.985666416721
2041,2921.3497597585383,2443.4615798439486
