gene,time,value,module
Gene 09,0.5254237288135594,0.5968314882224698,Middle
Gene 09,0.5423728813559322,0.453863620563313,Middle
Gene 09,0.559322033898305,0.3447552206250175,Middle
Gene 09,0.576271186440678,0.264398274494524,Middle
Gene 09,0.5932203389830508,0.20723382298217746,Middle
Gene 09,0.6101694915254238,0.1679259259079129,Middle
Gene 09,0.6271186440677966,0.141783862948664,Middle
Gene 09,0.6440677966101694,0.12496036047551132,Middle
Gene 09,0.6610169491525424,0.11447979326710797,Middle
Gene 09,0.6779661016949152,0.10815723761203247,Middle
Gene 09,0.6949152542372882,0.10446265288978018,Middle
Gene 09,0.711864406779661,0.10237089514262716,Middle
Gene 09,0.7288135593220338,0.10122320945407072,Middle
Gene 09,0.7457627118644068,0.1006128561585539,Middle
Gene 09,0.7627118644067796,0.10029818481529025,Middle
Gene 09,0.7796610169491526,0.10014089050841367,Middle
Gene 09,0.7966101694915254,0.10006464682382801,Middle
Gene 09,0.8135593220338984,0.10002880592939539,Middle
Gene 09,0.8305084745762712,0.1000124648149337,Middle
Gene 09,0.847457627118644,0.10000523792193325,Middle
Gene 09,0.864406779661017,0.10000213747700509,Middle
Gene 09,0.8813559322033898,0.10000084705795366,Middle
Gene 09,0.8983050847457628,0.1000003259823165,Middle
Gene 09,0.9152542372881356,0.10000012182718296,Middle
Gene 09,0.9322033898305084,0.10000004421438677,Middle
Gene 09,0.9491525423728814,0.10000001558304243,Middle
Gene 09,0.9661016949152542,0.10000000533347353,Middle
Gene 09,0.9830508474576272,0.1000000017727083,Middle
Gene 09,1.0,0.1000000005721813,Middle
Gene 02,0.0,2.4619334480905057,Early
Gene 02,0.01694915254237288,2.720141473989017,Early
Gene 02,0.03389830508474576,2.9226112637633097,Early
Gene 02,0.05084745762711865,3.052885739208655,Early
Gene 02,0.06779661016949153,3.099932327860168,Early
Gene 02,0.0847457627118644,3.0596851752977092,Early
Gene 02,0.1016949152542373,2.9356251511420095,Early
Gene 02,0.11864406779661017,2.7382829195722445,Early
Gene 02,0.13559322033898305,2.4837634437462053,Early
Gene 02,0.15254237288135594,2.1915785936355476,Early
Gene 02,0.1694915254237288,1.8821918974519398,Early
Gene 02,0.1864406779661017,1.5747010342370042,Early
Gene 02,0.2033898305084746,1.2850120000772023,Early
Gene 02,0.22033898305084745,1.0247210741308606,Early
Gene 02,0.23728813559322035,0.8007579050051811,Early
Gene 02,0.2542372881355932,0.615696874716767,Early
Gene 02,0.2711864406779661,0.46854475665450246,Early
Gene 02,0.288135593220339,0.35577330637289173,Early
Gene 02,0.3050847457627119,0.27238101831985806,Early
Gene 02,0.3220338983050847,0.21282177021959797,Early
Gene 02,0.3389830508474576,0.17170767161281364,Early
Gene 02,0.3559322033898305,0.14425960927855805,Early
Gene 02,0.3728813559322034,0.12652887136382,Early
Gene 02,0.3898305084745763,0.1154418459502153,Early
Gene 02,0.4067796610169492,0.10872868660235527,Early
Gene 02,0.423728813559322,0.1047914595854393,Early
Gene 02,0.4406779661016949,0.10255420647469365,Early
Gene 02,0.4576271186440678,0.10132224951699072,Early
Gene 02,0.4745762711864407,0.10066472203589072,Early
Gene 02,0.4915254237288136,0.10032451589870617,Early
Gene 02,0.5084745762711864,0.10015385128384331,Early
Gene 02,0.5254237288135594,0.10007083298013837,Early
Gene 02,0.5423728813559322,0.10003166934980742,Early
Gene 02,0.559322033898305,0.10001375029525002,Early
Gene 02,0.576271186440678,0.1000057976786978,Early
Gene 02,0.5932203389830508,0.10000237391687075,Early
Gene 02,0.6101694915254238,0.10000094394374665,Early
Gene 02,0.6271186440677966,0.10000036449868352,Early
Gene 02,0.6440677966101694,0.10000013668317484,Early
Gene 02,0.6610169491525424,0.10000004977409763,Early
Gene 02,0.6779661016949152,0.10000001760195783,Early
Gene 02,0.6949152542372882,0.10000000604488163,Early
Gene 02,0.711864406779661,0.10000000201596909,Early
Gene 02,0.7288135593220338,0.10000000065290378,Early
Gene 02,0.7457627118644068,0.10000000020534482,Early
Gene 02,0.7627118644067796,0.10000000006271734,Early
Gene 02,0.7796610169491526,0.10000000001860204,Early
Gene 02,0.7966101694915254,0.10000000000535801,Early
Gene 02,0.8135593220338984,0.10000000000149871,Early
Gene 02,0.8305084745762712,0.1000000000004071,Early
Gene 02,0.847457627118644,0.10000000000010739,Early
Gene 02,0.864406779661017,0.10000000000002751,Early
Gene 02,0.8813559322033898,0.10000000000000685,Early
Gene 02,0.8983050847457628,0.10000000000000166,Early
Gene 02,0.9152542372881356,0.1000000000000004,Early
Gene 02,0.9322033898305084,0.10000000000000009,Early
Gene 02,0.9491525423728814,0.10000000000000002,Early
Gene 02,0.9661016949152542,0.1,Early
Gene 02,0.9830508474576272,0.1,Early
Gene 02,1.0,0.1,Early
Gene 21,0.0,0.10000000000002106,Late
Gene 21,0.01694915254237288,0.10000000000008266,Late
Gene 21,0.03389830508474576,0.10000000000031514,Late
Gene 21,0.05084745762711865,0.10000000000116678,Late
Gene 21,0.06779661016949153,0.10000000000419512,Late
Gene 21,0.0847457627118644,0.10000000001464773,Late
Gene 21,0.1016949152542373,0.10000000004966668,Late
Gene 21,0.11864406779661017,0.10000000016354191,Late
Gene 21,0.13559322033898305,0.10000000052295256,Late
Gene 21,0.15254237288135594,0.10000000162392057,Late
Gene 21,0.1694915254237288,0.10000000489707239,Late
Gene 21,0.1864406779661017,0.10000001434093633,Late
Gene 21,0.2033898305084746,0.1000000407838044,Late
Gene 21,0.22033898305084745,0.10000011263340308,Late
Gene 21,0.23728813559322035,0.10000030207579028,Late
Gene 21,0.2542372881355932,0.10000078674479468,Late
Gene 21,0.2711864406779661,0.10000198985339094,Late
Gene 21,0.288135593220339,0.10000488739594643,Late
Gene 21,0.3050847457627119,0.10001165744063646,Late
Gene 21,0.3220338983050847,0.10002700213749145,Late
Gene 21,0.3389830508474576,0.10006073825625539,Late
Gene 21,0.3559322033898305,0.10013267702909395,Late
Gene 21,0.3728813559322034,0.10028144815134665,Late
Gene 21,0.3898305084745763,0.10057978944665928,Late
Gene 21,0.4067796610169492,0.10115987571427858,Late
Gene 21,0.423728813559322,0.10225331468888012,Late
Gene 21,0.4406779661016949,0.10425110159283643,Late
Gene 21,0.4576271186440678,0.10778843793496515,Late
Gene 21,0.4745762711864407,0.1138569766914462,Late
Gene 21,0.4915254237288136,0.12394174787058702,Late
Gene 21,0.5084745762711864,0.14017098334395772,Late
Gene 21,0.5254237288135594,0.16545432015558983,Late
Gene 21,0.5423728813559322,0.20356986575776295,Late
Gene 21,0.559322033898305,0.25914674252557324,Late
Gene 21,0.576271186440678,0.3374823498971239,Late
Gene 21,0.5932203389830508,0.4441392160135317,Late
Gene 21,0.6101694915254238,0.5842908188943406,Late
Gene 21,0.6271186440677966,0.761831677554268,Late
Gene 21,0.6440677966101694,0.9783307913802822,Late
Gene 21,0.6610169491525424,1.231977798785183,Late
Gene 21,0.6779661016949152,1.5167295548829072,Late
Gene 21,0.6949152542372882,1.8218893590654544,Late
Gene 21,0.711864406779661,2.1323231953445974,Late
Gene 21,0.7288135593220338,2.42942938180008,Late
Gene 21,0.7457627118644068,2.692839102840323,Late
Gene 21,0.7627118644067796,2.9026626754695743,Late
Gene 21,0.7796610169491526,3.0419503254725475,Late
Gene 21,0.7966101694915254,3.09894902959301,Late
Gene 21,0.8135593220338984,3.0687394052116006,Late
Gene 21,0.8305084745762712,2.9539365476569546,Late
Gene 21,0.847457627118644,2.764316366563683,Late
Gene 21,0.864406779661017,2.5154414549111253,Late
Gene 21,0.8813559322033898,2.226554326765821,Late
Gene 21,0.8983050847457628,1.918133177674782,Late
Gene 21,0.9152542372881356,1.6095383312053082,Late
Gene 21,0.9322033898305084,1.317115637520771,Late
Gene 21,0.9491525423728814,1.0529909636699806,Late
Gene 21,0.9661016949152542,0.8246277582316756,Late
Gene 21,0.9830508474576272,0.6350697436368082,Late
Gene 21,1.0,0.4836852152299005,Late
Gene 19,0.0,0.10000000000825515,Late
Gene 19,0.01694915254237288,0.10000000002837237,Late
Gene 19,0.03389830508474576,0.1000000000946968,Late
Gene 19,0.05084745762711865,0.10000000030693347,Late
Gene 19,0.06779661016949153,0.1000000009661009,Late
Gene 19,0.0847457627118644,0.10000000295304427,Late
Gene 19,0.1016949152542373,0.10000000876570143,Late
Gene 19,0.11864406779661017,0.10000002526810282,Late
Gene 19,0.13559322033898305,0.10000007073393843,Late
Gene 19,0.15254237288135594,0.10000019228804688,Late
Gene 19,0.1694915254237288,0.10000050762848005,Late
Gene 19,0.1864406779661017,0.10000130139434399,Late
Gene 19,0.2033898305084746,0.1000032399707799,Late
Gene 19,0.22033898305084745,0.10000783325952625,Late
Gene 19,0.23728813559322035,0.10001839133186105,Late
Gene 19,0.2542372881355932,0.1000419327253952,Late
Gene 19,0.2711864406779661,0.10009284579570114,Late
Gene 19,0.288135593220339,0.10019963681774226,Late
Gene 19,0.3050847457627119,0.10041685813186851,Late
Gene 19,0.3220338983050847,0.10084528888988235,Late
Gene 19,0.3389830508474576,0.10166452869808566,Late
Gene 19,0.3559322033898305,0.10318307342737305,Late
Gene 19,0.3728813559322034,0.10591114034118314,Late
Gene 19,0.3898305084745763,0.11066019446469519,Late
Gene 19,0.4067796610169492,0.11866930829663076,Late
Gene 19,0.423728813559322,0.13175123126728422,Late
Gene 19,0.4406779661016949,0.15243993666730848,Late
Gene 19,0.4576271186440678,0.18410716398710547,Late
Gene 19,0.4745762711864407,0.23100053322754463,Late
Gene 19,0.4915254237288136,0.29814466387877236,Late
Gene 19,0.5084745762711864,0.39104553579047063,Late
Gene 19,0.5254237288135594,0.5151535413062027,Late
Gene 19,0.5423728813559322,0.6750767304809484,Late
Gene 19,0.559322033898305,0.8735922077431613,Late
Gene 19,0.576271186440678,1.11057283894756,Late
Gene 19,0.5932203389830508,1.382012914446669,Late
Gene 19,0.6101694915254238,1.6793792288360738,Late
Gene 19,0.6271186440677966,1.989512144361893,Late
Gene 19,0.6440677966101694,2.295240955597538,Late
Gene 19,0.6610169491525424,2.576760135831086,Late
Gene 19,0.6779661016949152,2.8136569493924517,Late
Gene 19,0.6949152542372882,2.9873217624591137,Late
Gene 19,0.711864406779661,3.083353161964306,Late
Gene 19,0.7288135593220338,3.0935284739980773,Late
Gene 19,0.7457627118644068,3.01696597460365,Late
Gene 19,0.7627118644067796,2.8602510041502547,Late
Gene 19,0.7796610169491526,2.6365009733411555,Late
Gene 19,0.7966101694915254,2.3635533429533235,Late
Gene 19,0.8135593220338984,2.0616235975609363,Late
Gene 19,0.8305084745762712,1.7508585542402466,Late
Gene 19,0.847457627118644,1.4491905639129876,Late
Gene 19,0.864406779661017,1.1707940991997596,Late
Gene 19,0.8813559322033898,0.925292478127638,Late
Gene 19,0.8983050847457628,0.7177020575743653,Late
Gene 19,0.9152542372881356,0.5489722019488851,Late
Gene 19,0.9322033898305084,0.4169050067377449,Late
Gene 19,0.9491525423728814,0.31722409279306263,Late
Gene 19,0.9661016949152542,0.24459594939704254,Late
Gene 19,0.9830508474576272,0.19347027180824528,Late
Gene 19,1.0,0.15867594969375012,Late
Gene 08,0.0,0.13112615691507953,Early
Gene 08,0.01694915254237288,0.15146556373428932,Early
Gene 08,0.03389830508474576,0.18263750747116395,Early
Gene 08,0.05084745762711865,0.22885667720380695,Early
Gene 08,0.06779661016949153,0.29512184338453784,Early
Gene 08,0.0847457627118644,0.38692876951984134,Early
Gene 08,0.1016949152542373,0.5097430019954925,Early
Gene 08,0.11864406779661017,0.6682222527259709,Early
Gene 08,0.13559322033898305,0.8652338515702221,Early
Gene 08,0.15254237288135594,1.100781694871067,Early
Gene 08,0.1694915254237288,1.3710240731630903,Early
Gene 08,0.1864406779661017,1.667607897082699,Early
Gene 08,0.2033898305084746,1.9775449907519667,Early
Gene 08,0.22033898305084745,2.2837982118160483,Early
Gene 08,0.23728813559322035,2.56662939633425,Early
Gene 08,0.2542372881355932,2.80560593759125,Early
Gene 08,0.2711864406779661,2.9820029910178643,Early
Gene 08,0.288135593220339,3.0812167629536593,Early
Gene 08,0.3050847457627119,3.094759321376191,Early
Gene 08,0.3220338983050847,3.0214572771419657,Early
Gene 08,0.3389830508474576,2.867619599022115,Early
Gene 08,0.3559322033898305,2.646141283479892,Early
Gene 08,0.3728813559322034,2.374719462131675,Early
Gene 08,0.3898305084745763,2.07352408801159,Early
Gene 08,0.4067796610169492,1.76274734580219,Early
Gene 08,0.423728813559322,1.4604398299649581,Early
Gene 08,0.4406779661016949,1.180940171481061,Early
Gene 08,0.4576271186440678,0.9340521748104998,Early
Gene 08,0.4745762711864407,0.7249625947107267,Early
Gene 08,0.4915254237288136,0.5547619015297557,Early
Gene 08,0.5084745762711864,0.4213537456111669,Early
Gene 08,0.5254237288135594,0.32052198968647727,Early
Gene 08,0.5423728813559322,0.24695679837244958,Early
Gene 08,0.559322033898305,0.19510354480396006,Early
Gene 08,0.576271186440678,0.1597685845854455,Early
Gene 08,0.5932203389830508,0.13647694690954865,Early
Gene 08,0.6101694915254238,0.12161888216941946,Early
Gene 08,0.6271186440677966,0.11244277452424936,Early
Gene 08,0.6440677966101694,0.10695457302462348,Early
Gene 08,0.6610169491525424,0.10377479138744164,Early
Gene 08,0.6779661016949152,0.10198968663520944,Early
Gene 08,0.6949152542372882,0.10101846393223055,Early
Gene 08,0.711864406779661,0.10050626262634545,Early
Gene 08,0.7288135593220338,0.10024438543863752,Early
Gene 08,0.7457627118644068,0.1001145629073994,Early
Gene 08,0.7627118644067796,0.10005215332134791,Early
Gene 08,0.7796610169491526,0.10002305627585235,Early
Gene 08,0.7966101694915254,0.1000098984134755,Early
Gene 08,0.8135593220338984,0.10000412677951678,Early
Gene 08,0.8305084745762712,0.10000167080661038,Early
Gene 08,0.847457627118644,0.10000065691676707,Early
Gene 08,0.864406779661017,0.10000025082091765,Early
Gene 08,0.8813559322033898,0.1000000930007394,Early
Gene 08,0.8983050847457628,0.1000000334871582,Early
Gene 08,0.9152542372881356,0.1000000117095291,Early
Gene 08,0.9322033898305084,0.10000000397621454,Early
Gene 08,0.9491525423728814,0.10000000131120149,Early
Gene 08,0.9661016949152542,0.10000000041989268,Early
Gene 08,0.9830508474576272,0.10000000013057993,Early
Gene 08,1.0,0.10000000003943518,Early
Gene 04,0.0,1.120415525012969,Early
Gene 04,0.01694915254237288,1.3930406896690175,Early
Gene 04,0.03389830508474576,1.6911699527356436,Early
Gene 04,0.05084745762711865,2.0014731184769063,Early
Gene 04,0.06779661016949153,2.3066479676697416,Early
Gene 04,0.0847457627118644,2.5868246439969327,Early
Gene 04,0.1016949152542373,2.821613897453644,Early
Gene 04,0.11864406779661017,2.9925249173580477,Early
Gene 04,0.13559322033898305,3.0853616337595366,Early
Gene 04,0.15254237288135594,3.092168379127545,Early
Gene 04,0.1694915254237288,3.0123552844395878,Early
Gene 04,0.1864406779661017,2.8527826550800746,Early
Gene 04,0.2033898305084746,2.626787591315131,Early
Gene 04,0.22033898305084745,2.352344364504428,Early
Gene 04,0.23728813559322035,2.049710320035163,Early
Gene 04,0.2542372881355932,1.738983695169812,Early
Gene 04,0.2711864406779661,1.437976295855044,Early
Gene 04,0.288135593220339,1.1606972649813068,Early
Gene 04,0.3050847457627119,0.9165893699790427,Early
Gene 04,0.3220338983050847,0.7104993962293148,Early
Gene 04,0.3389830508474576,0.5432369919608009,Early
Gene 04,0.3559322033898305,0.41250430352568623,Early
Gene 04,0.3728813559322034,0.31396623730407003,Early
Gene 04,0.3898305084745763,0.2422668579610978,Early
Gene 04,0.4067796610169492,0.19186106454368676,Early
Gene 04,0.423728813559322,0.1576007915395496,Early
Gene 04,0.4406779661016949,0.1350747571223027,Early
Gene 04,0.4576271186440678,0.12074102126836098,Early
Gene 04,0.4745762711864407,0.11191063304693495,Early
Gene 04,0.4915254237288136,0.10664215179002545,Early
Gene 04,0.5084745762711864,0.10359709568898771,Early
Gene 04,0.5254237288135594,0.1018917529909821,Early
Gene 04,0.5423728813559322,0.10096615345460988,Early
Gene 04,0.559322033898305,0.10047917818298306,Early
Gene 04,0.576271186440678,0.1002307901158333,Early
Gene 04,0.5932203389830508,0.10010794601576366,Early
Gene 04,0.6101694915254238,0.10004903038156938,Early
Gene 04,0.6271186440677966,0.10002162684522903,Early
Gene 04,0.6440677966101694,0.10000926382441507,Early
Gene 04,0.6610169491525424,0.10000385351186974,Early
Gene 04,0.6779661016949152,0.10000155665485562,Early
Gene 04,0.6949152542372882,0.10000061065680871,Early
Gene 04,0.711864406779661,0.10000023263299947,Early
Gene 04,0.7288135593220338,0.10000008606264324,Early
Gene 04,0.7457627118644068,0.10000003091913133,Early
Gene 04,0.7627118644067796,0.10000001078720994,Early
Gene 04,0.7796610169491526,0.10000000365477144,Early
Gene 04,0.7966101694915254,0.10000000120248746,Early
Gene 04,0.8135593220338984,0.10000000038421131,Early
Gene 04,0.8305084745762712,0.10000000011921448,Early
Gene 04,0.847457627118644,0.10000000003592172,Early
Gene 04,0.864406779661017,0.10000000001051125,Early
Gene 04,0.8813559322033898,0.10000000000298691,Early
Gene 04,0.8983050847457628,0.10000000000082425,Early
Gene 04,0.9152542372881356,0.10000000000022088,Early
Gene 04,0.9322033898305084,0.10000000000005749,Early
Gene 04,0.9491525423728814,0.10000000000001454,Early
Gene 04,0.9661016949152542,0.10000000000000357,Early
Gene 04,0.9830508474576272,0.10000000000000085,Early
Gene 04,1.0,0.1000000000000002,Early
Gene 18,0.0,0.10000000013034255,Late
Gene 18,0.01694915254237288,0.10000000041914828,Late
Gene 18,0.03389830508474576,0.10000000130893595,Late
Gene 18,0.05084745762711865,0.10000000396952331,Late
Gene 18,0.06779661016949153,0.1000000116903513,Late
Gene 18,0.0847457627118644,0.10000003343382093,Late
Gene 18,0.1016949152542373,0.10000009285679833,Late
Gene 18,0.11864406779661017,0.10000025044400603,Late
Gene 18,0.13559322033898305,0.10000065595919204,Late
Gene 18,0.15254237288135594,0.10000166844634922,Late
Gene 18,0.1694915254237288,0.10000412113568159,Late
Gene 18,0.1864406779661017,0.10000988532207909,Late
Gene 18,0.2033898305084746,0.10002302682063155,Late
Gene 18,0.22033898305084745,0.10005208904266075,Late
Gene 18,0.23728813559322035,0.10011442686953197,Late
Gene 18,0.2542372881355932,0.10024410625128007,Late
Gene 18,0.2711864406779661,0.10050570707477854,Late
Gene 18,0.288135593220339,0.1010173921934772,Late
Gene 18,0.3050847457627119,0.10198768250840526,Late
Gene 18,0.3220338983050847,0.10377115926808797,Late
Gene 18,0.3389830508474576,0.10694819464875925,Late
Gene 18,0.3559322033898305,0.11243192329417316,Late
Gene 18,0.3728813559322034,0.12160100267802953,Late
Gene 18,0.3898305084745763,0.13644842304526061,Late
Gene 18,0.4067796610169492,0.15972454076014048,Late
Gene 18,0.423728813559322,0.19503774834485268,Late
Gene 18,0.4406779661016949,0.24686175075667235,Late
Gene 18,0.4576271186440678,0.32038930100374696,Late
Gene 18,0.4745762711864407,0.4211748701789334,Late
Gene 18,0.4915254237288136,0.5545292648562224,Late
Gene 18,0.5084745762711864,0.7246710613988553,Late
Gene 18,0.5254237288135594,0.9337007024594156,Late
Gene 18,0.5423728813559322,1.1805333884229892,Late
Gene 18,0.559322033898305,1.4599891959564966,Late
Gene 18,0.576271186440678,1.7622715383298244,Late
Gene 18,0.5932203389830508,2.073048327847804,Late
Gene 18,0.6101694915254238,2.374273655091501,Late
Gene 18,0.6271186440677966,2.6457570880631978,Late
Gene 18,0.6440677966101694,2.8673267819098025,Late
Gene 18,0.6610169491525424,3.021279924526406,Late
Gene 18,0.6779661016949152,3.094712571093495,Late
Gene 18,0.6949152542372882,3.0813046716977177,Late
Gene 18,0.711864406779661,2.982217953305499,Late
Gene 18,0.7288135593220338,2.80592977187108,Late
Gene 18,0.7457627118644068,2.567035883171408,Late
Gene 18,0.7627118644067796,2.2842565928587284,Late
Gene 18,0.7796610169491526,1.9780237820542586,Late
Gene 18,0.7966101694915254,1.6680783670488735,Late
Gene 18,0.8135593220338984,1.3714628715318444,Late
Gene 18,0.8305084745762712,1.1011723466592345,Late
Gene 18,0.847457627118644,0.8655670827525209,Late
Gene 18,0.864406779661017,0.6684953299875891,Late
Gene 18,0.8813559322033898,0.5099584048725561,Late
Gene 18,0.8983050847457628,0.38709255564701117,Late
Gene 18,0.9152542372881356,0.2952420286306644,Late
Gene 18,0.9322033898305084,0.22894186131798902,Late
Gene 18,0.9491525423728814,0.1826958665086499,Late
Gene 18,0.9661016949152542,0.151504231664535,Late
Gene 18,0.9830508474576272,0.1311509479283653,Late
Gene 18,1.0,0.11829653557316147,Late
Gene 24,0.0,0.1,Late
Gene 24,0.01694915254237288,0.1,Late
Gene 24,0.03389830508474576,0.10000000000000002,Late
Gene 24,0.05084745762711865,0.10000000000000009,Late
Gene 24,0.06779661016949153,0.1000000000000004,Late
Gene 24,0.0847457627118644,0.10000000000000166,Late
Gene 24,0.1016949152542373,0.10000000000000683,Late
Gene 24,0.11864406779661017,0.10000000000002746,Late
Gene 24,0.13559322033898305,0.10000000000010717,Late
Gene 24,0.15254237288135594,0.10000000000040628,Late
Gene 24,0.1694915254237288,0.10000000000149574,Late
Gene 24,0.1864406779661017,0.10000000000534763,Late
Gene 24,0.2033898305084746,0.10000000001856688,Late
Gene 24,0.22033898305084745,0.10000000006260158,Late
Gene 24,0.23728813559322035,0.10000000020497508,Late
Gene 24,0.2542372881355932,0.10000000065175758,Late
Gene 24,0.2711864406779661,0.10000000201252073,Late
Gene 24,0.288135593220339,0.10000000603481388,Late
Gene 24,0.3050847457627119,0.10000001757343427,Late
Gene 24,0.3220338983050847,0.10000004969568099,Late
Gene 24,0.3389830508474576,0.10000013647399182,Late
Gene 24,0.3559322033898305,0.10000036395725985,Late
Gene 24,0.3728813559322034,0.10000094258412717,Late
Gene 24,0.3898305084745763,0.10000237060448113,Late
Gene 24,0.4067796610169492,0.10000578985014616,Late
Gene 24,0.423728813559322,0.10001373234764059,Late
Gene 24,0.4406779661016949,0.10003162943969429,Late
Gene 24,0.4576271186440678,0.10007074690599208,Late
Gene 24,0.4745762711864407,0.10015367125840366,Late
Gene 24,0.4915254237288136,0.10032415079230333,Late
Gene 24,0.5084745762711864,0.10066400411484033,Late
Gene 24,0.5254237288135594,0.10132088101288664,Late
Gene 24,0.5423728813559322,0.1025516779904192,Late
Gene 24,0.559322033898305,0.10478693225420373,Late
Gene 24,0.576271186440678,0.10872083236559726,Late
Gene 24,0.5932203389830508,0.11542864687036455,Late
Gene 24,0.6101694915254238,0.12650739093399554,Late
Gene 24,0.6271186440677966,0.1442257667137175,Late
Gene 24,0.6440677966101694,0.17165607269255,Late
Gene 24,0.6610169491525424,0.21274567117594284,Late
Gene 24,0.6779661016949152,0.27227251511984357,Late
Gene 24,0.6949152542372882,0.3556238407246005,Late
Gene 24,0.711864406779661,0.4683460022830199,Late
Gene 24,0.7288135593220338,0.6154420067729914,Late
Gene 24,0.7457627118644068,0.8004431639347765,Late
Gene 24,0.7627118644067796,1.024347426600405,Late
Gene 24,0.7796610169491526,1.2845865992539787,Late
Gene 24,0.7966101694915254,1.5742381231480955,Late
Gene 24,0.8135593220338984,1.8817128142096557,Late
Gene 24,0.8305084745762712,2.1911106446520816,Late
Gene 24,0.847457627118644,2.483337605384695,Late
Gene 24,0.864406779661017,2.7379305760547026,Late
Gene 24,0.8813559322033898,2.93537431911759,Late
Gene 24,0.8983050847457628,3.0595568361041363,Late
Gene 24,0.9152542372881356,3.0999375313538446,Late
Gene 24,0.9322033898305084,3.0530240333469467,Late
Gene 24,0.9491525423728814,2.922870759423361,Late
Gene 24,0.9661016949152542,2.7205005321357434,Late
Gene 24,0.9830508474576272,2.4623636572975984,Late
Gene 24,1.0,2.168133154286746,Late
Gene 01,0.0,2.965359783946321,Early
Gene 01,0.01694915254237288,3.074042852764046,Early
Gene 01,0.03389830508474576,3.09767486336631,Early
Gene 01,0.05084745762711865,3.034209196545983,Early
Gene 01,0.06779661016949153,2.8891178502820165,Early
Gene 01,0.0847457627118644,2.674612656425887,Early
Gene 01,0.1016949152542373,2.4079488419952506,Early
Gene 01,0.11864406779661017,2.109137684772143,Early
Gene 01,0.13559322033898305,1.7984879292033455,Early
Gene 01,0.15254237288135594,1.4943906865857595,Early
Gene 01,0.1694915254237288,1.2116695896248173,Early
Gene 01,0.1864406779661017,0.9606691196481988,Early
Gene 01,0.2033898305084746,0.7470918947187642,Early
Gene 01,0.22033898305084745,0.5724598878319357,Early
Gene 01,0.23728813559322035,0.4349910225383632,Early
Gene 01,0.2542372881355932,0.3306591237937936,Early
Gene 01,0.2711864406779661,0.2542330158729854,Early
Gene 01,0.288135593220339,0.20015054275998473,Early
Gene 01,0.3050847457627119,0.16315365745168442,Early
Gene 01,0.3220338983050847,0.1386734530232075,Early
Gene 01,0.3389830508474576,0.12299834779418334,Early
Gene 01,0.3559322033898305,0.11328157465148736,Early
Gene 01,0.3728813559322034,0.10744855006899415,Early
Gene 01,0.3898305084745763,0.10405660908260485,Early
Gene 01,0.4067796610169492,0.10214547678396443,Early
Gene 01,0.423728813559322,0.10110192928135125,Early
Gene 01,0.4406779661016949,0.10054960777944033,Early
Gene 01,0.4576271186440678,0.10026620809799959,Early
Gene 01,0.4745762711864407,0.10012521573212625,Early
Gene 01,0.4915254237288136,0.10005719601550966,Early
Gene 01,0.5084745762711864,0.10002537125187642,Early
Gene 01,0.5254237288135594,0.10001092917202786,Early
Gene 01,0.5423728813559322,0.1000045719541927,Early
Gene 01,0.559322033898305,0.10000185731566845,Early
Gene 01,0.576271186440678,0.10000073272130244,Early
Gene 01,0.5932203389830508,0.10000028071211539,Early
Gene 01,0.6101694915254238,0.10000010443660355,Early
Gene 01,0.6271186440677966,0.10000003773232491,Early
Gene 01,0.6440677966101694,0.100000013238648,Early
Gene 01,0.6610169491525424,0.10000000451068966,Early
Gene 01,0.6779661016949152,0.10000000149249026,Early
Gene 01,0.6949152542372882,0.10000000047956702,Early
Gene 01,0.711864406779661,0.10000000014964298,Early
Gene 01,0.7288135593220338,0.10000000004534534,Early
Gene 01,0.7457627118644068,0.10000000001334376,Early
Gene 01,0.7627118644067796,0.10000000000381323,Early
Gene 01,0.7796610169491526,0.10000000000105823,Early
Gene 01,0.7966101694915254,0.1000000000002852,Early
Gene 01,0.8135593220338984,0.10000000000007464,Early
Gene 01,0.8305084745762712,0.10000000000001898,Early
Gene 01,0.847457627118644,0.10000000000000468,Early
Gene 01,0.864406779661017,0.10000000000000113,Early
Gene 01,0.8813559322033898,0.10000000000000027,Early
Gene 01,0.8983050847457628,0.10000000000000006,Early
Gene 01,0.9152542372881356,0.10000000000000002,Early
Gene 01,0.9322033898305084,0.1,Early
Gene 01,0.9491525423728814,0.1,Early
Gene 01,0.9661016949152542,0.1,Early
Gene 01,0.9830508474576272,0.1,Early
Gene 01,1.0,0.1,Early
Gene 07,0.0,0.19340544329791776,Early
Gene 07,0.01694915254237288,0.24450217806908056,Early
Gene 07,0.03389830508474576,0.3170930119080233,Early
Gene 07,0.05084745762711865,0.41672805823459713,Early
Gene 07,0.06779661016949153,0.5487417486780275,Early
Gene 07,0.0847457627118644,0.7174128402412681,Early
Gene 07,0.1016949152542373,0.924943266247137,Early
Gene 07,0.11864406779661017,1.1703892777160687,Early
Gene 07,0.13559322033898305,1.4487413166855405,Early
Gene 07,0.15254237288135594,1.750383286182766,Early
Gene 07,0.1694915254237288,2.0611473045821382,Early
Gene 07,0.1864406779661017,2.363105798845314,Early
Gene 07,0.2033898305084746,2.6361138335984204,Early
Gene 07,0.22033898305084745,2.859954179400463,Early
Gene 07,0.23728813559322035,3.0167838353716077,Early
Gene 07,0.2542372881355932,3.0934765506338757,Early
Gene 07,0.2711864406779661,3.0834359588253992,Early
Gene 07,0.288135593220339,2.9875321129309116,Early
